"SMS_ID","SENDER_MSISDN","RECEIVER_MSISDN","SMS_TIMESTAMP","SMS_TYPE","SMS_LENGTH","SMS_CHARGE"
4700,"+251738649103","+251739107435",15-SEP-23 09.54.27.111595000 AM,"Local",99,0.1
4701,"+251738649103","+251706488327",16-SEP-23 09.59.07.365412000 AM,"Local",119,0.1
4702,"+251738649103","+251779609059",23-OCT-23 05.29.25.025564000 PM,"Local",120,0.1
4703,"+251738649103","+251762209812",10-NOV-23 12.15.26.766711000 AM,"Local",159,0.1
4704,"+251745284593","+251735350377",26-MAY-24 12.58.40.260336000 AM,"Premium",59,1
4705,"+251745284593","+251709697481",12-APR-24 08.20.40.285709000 AM,"Premium",129,1
4706,"+251759507035","+25170574977.",21-NOV-23 01.35.16.062335000 AM,"Local",134,0.1
4707,"+251759507035","+251782593381",10-SEP-23 12.53.56.464004000 AM,"Local",87,0.1
4708,"+251759507035","+251754758200",14-AUG-23 07.55.39.473568000 AM,"Local",45,0.1
4709,"+251759507035","+251724398057",21-NOV-23 10.29.42.819913000 AM,"Local",48,0.1
4710,"+251769360549","+251724717461",26-JUN-23 04.36.10.899067000 PM,"Premium",49,1
4711,"+251769360549","+251731388193",29-MAR-23 08.18.00.864685000 PM,"Local",140,0.1
4712,"+251771748036","+25176348462.",23-SEP-25 12.18.03.138515000 AM,"Local",83,0.1
4713,"+251771748036","+251748449367",22-AUG-25 07.35.24.851415000 PM,"Local",152,0.1
4714,"+251771748036","+251734031501",05-OCT-25 04.13.49.688646000 AM,"Local",61,0.1
4715,"+251771748036","+251747400796",09-SEP-25 02.42.27.717067000 AM,"Local",73,0.1
4716,"+251785210393","+25177769782.",30-APR-24 09.35.00.357078000 AM,"Local",29,0.1
4717,"+251785210393","+251703712286",12-JUN-24 02.28.15.022268000 PM,"Premium",37,1
4718,"+251785210393","+251711234567",12-MAY-24 05.41.01.029529000 AM,"Local",147,0.1
4719,"+251785210393","+251779631062",03-JUN-24 12.07.13.915734000 PM,"Premium",24,1
4720,"+251798535191","+251724398057",07-JUL-24 08.52.04.000504000 AM,"Local",119,0.1
4721,"+251798535191","+251775809918",17-AUG-24 03.18.11.027306000 AM,"Local",140,0.1
4722,"+251705383630","+251788047393",08-OCT-22 12.37.52.790023000 AM,"International",24,0.5
4723,"+251705383630","+251746692958",24-SEP-22 10.16.01.078167000 AM,"Local",84,0.1
4724,"+25171771220.","+251765315857",26-FEB-23 02.46.55.921458000 AM,"Local",159,0.1
4725,"+25171771220.","+251738131530",19-MAR-23 08.53.51.116734000 PM,"Local",92,0.1
4726,"+25171771220.","+251706795440",04-APR-23 10.14.50.355396000 AM,"Local",151,0.1
4727,"+25172924677.","+251737131604",28-APR-24 08.22.41.296956000 AM,"Local",68,0.1
4728,"+25172924677.","+251789548886",16-MAY-24 08.19.31.253589000 PM,"International",104,0.5
4729,"+25172924677.","+251774370198",10-APR-24 03.28.13.570708000 PM,"Premium",101,1
4730,"+251733665530","+251783503721",19-JAN-23 12.49.38.259853000 PM,"Local",43,0.1
4731,"+251733665530","+251775147884",04-DEC-22 09.29.56.137183000 AM,"Local",81,0.1
4732,"+251733665530","+251762755851",09-DEC-22 04.31.40.457089000 PM,"Local",131,0.1
4733,"+251742222202","+251780289408",07-AUG-25 12.03.07.730721000 PM,"Local",57,0.1
4734,"+251742222202","+251702666299",18-AUG-25 09.09.13.527035000 PM,"Local",37,0.1
4735,"+251742222202","+251789947337",27-MAY-25 08.53.39.262556000 PM,"Local",141,0.1
4736,"+251742222202","+25178504274.",30-MAY-25 02.43.10.728905000 PM,"Local",27,0.1
4737,"+25175514734.","+251716255705",15-NOV-24 10.41.21.317043000 AM,"Local",70,0.1
4738,"+25175514734.","+251778142398",03-NOV-24 12.20.45.529407000 PM,"Local",41,0.1
4739,"+25175514734.","+251749003860",28-SEP-24 02.30.18.127329000 AM,"Local",44,0.1
4740,"+251763557572","+251749924170",25-FEB-25 03.16.31.154118000 AM,"Local",86,0.1
4741,"+251763557572","+251748126468",06-JAN-25 06.42.26.719048000 AM,"Local",27,0.1
4742,"+251772275658","+251766152991",10-JAN-25 07.26.47.889870000 AM,"Local",154,0.1
4743,"+251772275658","+251763177297",08-JAN-25 04.57.37.863191000 PM,"Local",141,0.1
4744,"+251772275658","+251741103394",20-FEB-25 09.23.19.440523000 PM,"Local",77,0.1
4745,"+251781494357","+251740261763",23-DEC-25 11.47.47.005148000 AM,"Local",82,0.1
4746,"+251781494357","+251749997907",23-JAN-26 06.44.10.010436000 AM,"Local",133,0.1
4747,"+251792476008","+251731388193",21-DEC-23 06.30.48.948079000 AM,"Local",67,0.1
4748,"+251792476008","+251772438676",20-DEC-23 09.25.33.196972000 AM,"Local",100,0.1
4749,"+251792476008","+251765311536",13-DEC-23 12.47.35.461626000 PM,"Local",147,0.1
4750,"+251739624890","+251765168858",24-AUG-24 08.32.48.612190000 PM,"Local",45,0.1
4751,"+251739624890","+251774618245",13-JUN-24 05.51.24.807298000 AM,"Local",90,0.1
4752,"+251743153414","+251758348839",23-DEC-23 10.03.57.406130000 PM,"Local",46,0.1
4753,"+251743153414","+251759305766",13-NOV-23 04.49.42.491213000 PM,"Local",53,0.1
4754,"+251753165305","+25179275206.",20-NOV-23 06.17.22.214802000 PM,"Local",87,0.1
4755,"+251753165305","+25171322111.",14-FEB-24 04.43.55.624419000 AM,"Local",66,0.1
4756,"+251753165305","+251797295939",10-JAN-24 05.22.32.330194000 AM,"Local",93,0.1
4757,"+251753165305","+251728504753",25-FEB-24 10.59.07.118277000 AM,"Local",149,0.1
4758,"+251753165305","+251742061223",26-DEC-23 10.20.34.656768000 AM,"International",24,0.5
4759,"+251765311536","+251786342302",03-JUL-23 02.51.55.252758000 AM,"Local",154,0.1
4760,"+251765311536","+251708663413",19-JUL-23 10.50.29.588693000 PM,"Local",45,0.1
4761,"+251765311536","+251760545265",11-AUG-23 02.23.09.481423000 PM,"Local",140,0.1
4762,"+251775858458","+251788935298",12-JAN-26 08.54.09.164473000 PM,"Local",120,0.1
4763,"+251775858458","+251774731307",19-NOV-25 12.09.35.102672000 AM,"Local",56,0.1
4764,"+251775858458","+251707556040",14-OCT-25 06.30.01.750720000 PM,"Local",97,0.1
4765,"+251775858458","+251739928201",28-NOV-25 03.02.25.579160000 AM,"Premium",127,1
4766,"+251775858458","+25174871377.",15-NOV-25 04.38.42.248806000 AM,"Local",97,0.1
4767,"+25178208968.","+251731025662",28-JAN-23 12.53.51.873363000 PM,"Local",68,0.1
4768,"+25178208968.","+251784387051",28-NOV-22 11.09.43.653593000 AM,"Local",88,0.1
4769,"+25178208968.","+251718894165",18-FEB-23 05.21.59.451661000 AM,"Local",27,0.1
4770,"+25178208968.","+251739203065",06-JAN-23 02.13.13.027447000 AM,"Local",53,0.1
4771,"+25178208968.","+251735737171",26-FEB-23 02.24.23.232021000 AM,"Local",29,0.1
4772,"+251791914084","+251782024473",21-OCT-22 05.42.28.081512000 PM,"Local",86,0.1
4773,"+251791914084","+251783799540",04-DEC-22 05.24.03.165095000 PM,"Local",155,0.1
4774,"+251709697481","+251772409681",17-OCT-25 11.36.22.291510000 PM,"Local",130,0.1
4775,"+251709697481","+251746000723",06-JAN-26 08.21.12.324759000 AM,"Local",52,0.1
4776,"+251709697481","+251747879853",23-NOV-25 10.50.00.249909000 PM,"Local",155,0.1
4777,"+251709697481","+251717402559",08-DEC-25 08.15.02.126635000 AM,"Local",86,0.1
4778,"+251709697481","+251797446846",13-DEC-25 05.10.07.734647000 AM,"Local",48,0.1
4779,"+251719347770","+251734886453",29-OCT-25 04.16.41.032186000 PM,"Local",66,0.1
4780,"+251719347770","+251778560792",08-NOV-25 04.56.55.258746000 AM,"Local",110,0.1
4781,"+251719347770","+251733416992",15-NOV-25 03.58.05.939122000 PM,"Premium",124,1
4782,"+251719347770","+25173374100.",18-NOV-25 01.39.16.646521000 AM,"Local",108,0.1
4783,"+251719347770","+25173853697.",05-DEC-25 12.05.20.282417000 PM,"Premium",148,1
4784,"+251721503947","+251758769.25",30-JUN-23 06.07.06.697029000 AM,"Local",71,0.1
4785,"+251721503947","+25172913948.",04-APR-23 10.15.10.490649000 PM,"Local",108,0.1
4786,"+251721503947","+251789238087",20-JUN-23 04.00.38.074364000 PM,"Premium",106,1
4787,"+251721503947","+251766627656",20-MAR-23 05.59.00.928369000 AM,"Local",20,0.1
4788,"+251739544725","+251774337825",16-JAN-23 09.18.36.081765000 AM,"Local",30,0.1
4789,"+251739544725","+251731402580",13-JAN-23 10.22.24.961432000 PM,"Premium",104,1
4790,"+251739544725","+251792579449",17-JAN-23 07.48.45.032952000 AM,"Local",12,0.1
4791,"+251739544725","+251747833711",02-MAR-23 08.59.02.636172000 PM,"Local",93,0.1
4792,"+251739544725","+251783552662",31-DEC-22 12.56.23.550908000 AM,"Local",58,0.1
4793,"+251741087595","+251749876723",02-APR-24 05.06.23.197976000 PM,"International",120,0.5
4794,"+251741087595","+251748006231",07-MAR-24 07.28.46.926585000 PM,"Premium",125,1
4795,"+251741087595","+251788128281",05-APR-24 03.37.46.907799000 PM,"Premium",105,1
4796,"+251752266191","+251732449236",28-NOV-22 08.46.18.815186000 PM,"Premium",104,1
4797,"+251752266191","+251709087478",17-SEP-22 04.25.11.885688000 AM,"Local",31,0.1
4798,"+251767926938","+251716373326",17-MAR-24 12.58.40.266588000 AM,"Local",80,0.1
4799,"+251767926938","+251737022762",30-MAR-24 04.15.15.008610000 PM,"Local",99,0.1
4800,"+251776610158","+251721616088",16-FEB-23 01.13.37.282035000 AM,"Local",132,0.1
4801,"+251776610158","+251786435586",12-FEB-23 03.31.47.599794000 PM,"Local",53,0.1
4802,"+251776610158","+251767419990",31-DEC-22 03.03.29.584964000 PM,"Local",93,0.1
4803,"+251783676003","+251711442708",21-SEP-22 11.10.38.310725000 PM,"Premium",131,1
4804,"+251783676003","+251707556040",10-DEC-22 10.56.04.252190000 AM,"Local",122,0.1
4805,"+251783676003","+251711049160",14-NOV-22 10.34.10.924251000 PM,"Local",28,0.1
4806,"+251783676003","+251768650320",19-NOV-22 06.26.39.585257000 AM,"Local",84,0.1
4807,"+251796428424","+251773341546",11-APR-24 02.49.44.455177000 PM,"Local",140,0.1
4808,"+251796428424","+251746271539",20-FEB-24 02.56.30.709274000 PM,"Local",132,0.1
4809,"+251796428424","+251797385002",23-FEB-24 03.27.54.961741000 PM,"Local",131,0.1
4810,"+251735350377","+251735571952",29-NOV-23 12.53.41.026716000 PM,"Local",12,0.1
4811,"+251735350377","+251776108399",12-JAN-24 02.03.25.708606000 AM,"Local",118,0.1
4812,"+251747637828","+251774898200",20-JAN-24 07.45.51.390748000 AM,"Local",98,0.1
4813,"+251747637828","+251787624845",08-MAR-24 08.38.02.353057000 PM,"Local",76,0.1
4814,"+251747637828","+251736609818",08-MAR-24 09.09.07.873330000 PM,"Premium",52,1
4815,"+251747637828","+251703175025",05-FEB-24 11.55.53.298653000 AM,"Local",99,0.1
4816,"+251757050278","+251797572902",25-JAN-23 03.29.54.665496000 AM,"Premium",159,1
4817,"+251757050278","+251729848446",10-MAR-23 11.08.04.324991000 PM,"Local",76,0.1
4818,"+251768541260","+251715345737",02-JUN-23 01.26.48.820969000 AM,"Local",147,0.1
4819,"+251768541260","+251704052994",12-MAY-23 11.29.24.365728000 PM,"Local",26,0.1
4820,"+251768541260","+25178559618.",16-JUN-23 10.44.34.738045000 PM,"Local",40,0.1
4821,"+251768541260","+251795330179",07-JUN-23 04.28.16.907221000 AM,"Premium",114,1
4822,"+251772254279","+251797572902",31-JAN-25 01.51.14.590749000 PM,"Local",76,0.1
4823,"+251772254279","+251776956622",21-JAN-25 12.19.42.289477000 PM,"Local",35,0.1
4824,"+251772254279","+251741913800",18-NOV-24 03.07.24.226931000 AM,"Local",155,0.1
4825,"+251772254279","+251762922477",08-JAN-25 05.33.23.306783000 PM,"International",87,0.5
4826,"+251785180511","+251728716283",13-OCT-24 04.51.26.226642000 AM,"Local",127,0.1
4827,"+251785180511","+251746049822",29-OCT-24 01.59.18.499400000 AM,"Local",109,0.1
4828,"+251785180511","+251769713745",22-SEP-24 08.06.38.726706000 PM,"Local",28,0.1
4829,"+251785180511","+251772269743",23-SEP-24 06.46.28.063460000 PM,"Local",68,0.1
4830,"+251733696656","+251773240740",10-SEP-23 11.34.22.809805000 AM,"Local",30,0.1
4831,"+251733696656","+25178559618.",07-SEP-23 07.27.20.477578000 AM,"Local",107,0.1
4832,"+251733696656","+251712587875",27-OCT-23 06.24.15.978633000 AM,"Local",142,0.1
4833,"+251733696656","+251720489873",05-SEP-23 03.48.21.434878000 PM,"Local",121,0.1
4834,"+251733696656","+251772269743",26-NOV-23 06.47.23.596605000 AM,"Local",82,0.1
4835,"+251748553174","+251784609944",05-NOV-23 08.44.28.859635000 AM,"Local",85,0.1
4836,"+251748553174","+251703047576",27-NOV-23 08.00.31.755844000 PM,"Local",37,0.1
4837,"+251755507484","+251782642506",29-OCT-22 06.23.34.349630000 AM,"Premium",90,1
4838,"+251755507484","+251705946830",07-SEP-22 07.31.14.160816000 PM,"Local",159,0.1
4839,"+251755507484","+25176888691.",09-NOV-22 03.24.30.139747000 PM,"Local",75,0.1
4840,"+251755507484","+251733723570",09-SEP-22 02.08.32.925559000 PM,"Local",40,0.1
4841,"+251755507484","+251748553174",02-SEP-22 09.18.41.700086000 PM,"Local",122,0.1
4842,"+251768097835","+251748126468",31-DEC-25 12.00.00.000000000 AM,"Premium",114,1
4843,"+251768097835","+251737744496",31-DEC-25 12.00.00.000000000 AM,"Local",76,0.1
4844,"+251768097835","+251762097487",31-DEC-25 12.00.00.000000000 AM,"Premium",41,1
4845,"+251768097835","+251768919735",31-JAN-26 03.33.56.886521000 PM,"Local",112,0.1
4846,"+25177568915.","+251717492484",16-JAN-25 02.01.19.850664000 AM,"Local",137,0.1
4847,"+25177568915.","+251775647699",29-MAR-25 11.42.39.609544000 PM,"Local",16,0.1
4848,"+25177568915.","+251749412737",05-MAR-25 08.49.42.389365000 PM,"Local",56,0.1
4849,"+25177568915.","+251725061689",23-JAN-25 11.55.31.406539000 AM,"Local",82,0.1
4850,"+2517882087.4","+251746662015",15-MAR-24 01.39.53.461952000 AM,"Local",89,0.1
4851,"+2517882087.4","+251743184738",19-MAY-24 08.25.09.605217000 PM,"Local",118,0.1
4852,"+2517882087.4","+25176888691.",25-MAR-24 06.24.58.201667000 PM,"Local",112,0.1
4853,"+2517882087.4","+251749864641",13-MAY-24 12.31.36.663568000 PM,"Local",57,0.1
4854,"+2517882087.4","+251779099377",19-FEB-24 11.22.39.821525000 PM,"Local",45,0.1
4855,"+251794420314","+251772096585",27-AUG-23 02.50.53.243222000 PM,"Local",132,0.1
4856,"+251794420314","+251742478384",25-JUL-23 11.57.34.140171000 PM,"Local",112,0.1
4857,"+251735673978","+251731660719",01-NOV-24 03.25.04.786583000 AM,"Local",147,0.1
4858,"+251735673978","+251721339434",14-DEC-24 12.14.57.999756000 AM,"Local",57,0.1
4859,"+251735673978","+251772511444",17-SEP-24 01.18.47.693970000 PM,"Local",135,0.1
4860,"+251745214127","+251746695277",06-JUL-23 02.05.58.705518000 PM,"Local",25,0.1
4861,"+251745214127","+251748309568",20-JUL-23 01.41.34.877184000 PM,"Local",28,0.1
4862,"+251745214127","+251794946861",30-JUN-23 12.21.53.096661000 AM,"Local",155,0.1
4863,"+251745214127","+251724717461",01-SEP-23 03.52.32.169054000 AM,"Local",103,0.1
4864,"+251759920871","+251761663526",06-OCT-22 08.27.01.889474000 PM,"Local",153,0.1
4865,"+251759920871","+251761193427",18-AUG-22 06.08.37.386022000 AM,"Local",23,0.1
4866,"+251759920871","+251739859715",17-NOV-22 06.53.49.435452000 PM,"Premium",95,1
4867,"+251769634259","+251755456524",20-AUG-24 10.30.31.183196000 PM,"Local",19,0.1
4868,"+251769634259","+251793262235",11-MAY-24 03.31.35.071907000 PM,"Local",112,0.1
4869,"+251769634259","+251783886449",20-MAY-24 06.07.01.928255000 PM,"Local",135,0.1
4870,"+251769634259","+251731536500",07-JUL-24 06.16.46.315381000 PM,"Local",44,0.1
4871,"+251769634259","+251767571081",22-AUG-24 06.23.53.295405000 AM,"Local",157,0.1
4872,"+251772008308","+251747013961",23-SEP-22 08.49.34.369802000 PM,"Local",17,0.1
4873,"+251772008308","+251799134480",12-OCT-22 06.10.03.417513000 AM,"Local",148,0.1
4874,"+251772008308","+251775158443",01-OCT-22 11.36.40.139785000 AM,"Local",158,0.1
4875,"+251772008308","+251775711957",05-OCT-22 12.08.06.329360000 PM,"Local",92,0.1
4876,"+25178378487.","+251746485720",04-APR-24 02.12.48.075437000 AM,"Local",68,0.1
4877,"+25178378487.","+251740144822",01-MAY-24 07.12.25.284568000 PM,"Local",132,0.1
4878,"+25178378487.","+251779866104",08-MAY-24 10.07.21.150426000 AM,"Local",121,0.1
4879,"+25178378487.","+251739540845",14-JUN-24 06.52.14.508870000 AM,"International",43,0.5
4880,"+251797385002","+251721244900",20-MAR-25 02.12.33.056776000 AM,"Local",138,0.1
4881,"+251797385002","+251731727866",07-APR-25 02.33.27.282805000 AM,"Local",100,0.1
4882,"+251797385002","+251784497398",16-MAR-25 04.17.30.311466000 PM,"Local",97,0.1
4883,"+25170355996.","+251762193059",23-MAY-23 11.16.49.068760000 AM,"Premium",80,1
4884,"+25170355996.","+25178949421.",24-FEB-23 12.21.05.750587000 PM,"Local",88,0.1
4885,"+25170355996.","+251792765138",11-MAY-23 11.42.59.781483000 PM,"Local",101,0.1
4886,"+25170355996.","+251717074589",19-APR-23 12.05.09.676420000 PM,"Local",98,0.1
4887,"+25171950432.","+251799491340",31-DEC-25 12.00.00.000000000 AM,"Local",51,0.1
4888,"+25171950432.","+251763665214",31-DEC-25 12.00.00.000000000 AM,"Local",81,0.1
4889,"+25171950432.","+251793688531",31-DEC-25 12.00.00.000000000 AM,"Local",153,0.1
4890,"+251725560528","+251724562503",06-AUG-23 12.40.23.954407000 PM,"Local",107,0.1
4891,"+251725560528","+251789879846",13-SEP-23 10.58.32.762401000 AM,"Local",158,0.1
4892,"+251725560528","+251751670867",20-OCT-23 03.04.44.004255000 AM,"Local",47,0.1
4893,"+251725560528","+2517954606.6",31-JUL-23 06.10.29.430903000 AM,"Local",81,0.1
4894,"+251735730062","+251712887280",14-AUG-24 12.17.38.096961000 PM,"Local",77,0.1
4895,"+251735730062","+251707667120",22-JUL-24 07.26.04.593599000 AM,"Local",82,0.1
4896,"+251735730062","+251781666038",10-JUL-24 12.33.43.780531000 AM,"Local",43,0.1
4897,"+251735730062","+251762729480",20-JUN-24 08.55.17.336333000 AM,"Local",95,0.1
4898,"+251746688585","+251712587875",27-FEB-25 05.35.06.665082000 PM,"Local",38,0.1
4899,"+251746688585","+251771250193",07-APR-25 06.09.44.285815000 AM,"Local",33,0.1
4900,"+251751533829","+251724917125",16-NOV-22 09.36.50.097869000 PM,"Local",125,0.1
4901,"+251751533829","+251717988645",03-NOV-22 02.27.30.754442000 PM,"Local",41,0.1
4902,"+251751533829","+251708997582",22-DEC-22 11.49.18.983203000 AM,"Local",93,0.1
4903,"+251751533829","+251781499479",06-DEC-22 05.14.11.721232000 AM,"Local",27,0.1
4904,"+251751533829","+251747833711",31-JAN-23 10.29.30.411446000 AM,"Local",72,0.1
4905,"+251768400349","+251798072660",24-APR-23 06.29.22.168769000 PM,"Local",145,0.1
4906,"+251768400349","+251725387753",11-MAY-23 05.27.35.324425000 PM,"Local",118,0.1
4907,"+251776225200","+251785484729",22-AUG-22 02.45.46.878667000 AM,"Premium",96,1
4908,"+251776225200","+251725560528",23-AUG-22 11.34.15.092052000 PM,"International",13,0.5
4909,"+251776225200","+251702516216",16-OCT-22 02.09.56.098198000 AM,"Local",42,0.1
4910,"+251776225200","+251714973325",23-AUG-22 09.00.45.083828000 PM,"Local",98,0.1
4911,"+251776225200","+251728142260",23-OCT-22 01.54.10.472570000 AM,"Local",22,0.1
4912,"+251787347312","+251797321653",08-SEP-23 05.24.58.880700000 AM,"Premium",145,1
4913,"+251787347312","+251798202560",28-SEP-23 08.00.01.233836000 PM,"Local",149,0.1
4914,"+251787347312","+251774236314",15-OCT-23 08.17.45.930381000 AM,"Local",102,0.1
4915,"+251796756704","+251711932910",18-MAR-25 12.44.52.853149000 PM,"Local",63,0.1
4916,"+251796756704","+25177187612.",01-MAR-25 12.32.51.419809000 AM,"Local",53,0.1
4917,"+251796756704","+251788412574",24-DEC-24 08.38.50.941104000 AM,"Local",105,0.1
4918,"+251796756704","+251742945182",10-FEB-25 06.45.57.995319000 PM,"Local",141,0.1
4919,"+251796756704","+251751865328",25-FEB-25 11.13.47.863510000 AM,"Local",137,0.1
4920,"+25173374100.","+251791166337",22-JUL-25 01.31.51.918284000 PM,"Local",14,0.1
4921,"+25173374100.","+251788345187",19-OCT-25 05.10.44.791482000 PM,"Local",115,0.1
4922,"+25173374100.","+251749843027",21-JUL-25 08.54.29.635867000 PM,"Local",11,0.1
4923,"+25173374100.","+251794309050",16-SEP-25 09.08.19.249036000 AM,"International",27,0.5
4924,"+251744614688","+251744051087",22-JUN-25 10.53.00.928485000 AM,"Local",82,0.1
4925,"+251744614688","+251752554333",08-JUL-25 03.33.11.535805000 PM,"Local",131,0.1
4926,"+251744614688","+251773112789",05-JUN-25 05.03.57.129526000 AM,"Local",91,0.1
4927,"+251744614688","+251756295395",08-JUN-25 10.31.30.354666000 AM,"Local",130,0.1
4928,"+251754356947","+251777364262",15-OCT-22 12.15.20.530009000 PM,"Local",95,0.1
4929,"+251754356947","+25178701595.",13-JAN-23 02.39.38.348546000 PM,"Local",36,0.1
4930,"+251754356947","+251732598799",18-DEC-22 03.50.17.010020000 PM,"Premium",11,1
4931,"+251766079068","+251739260220",07-JUL-24 07.42.44.035456000 PM,"Local",27,0.1
4932,"+251766079068","+251707860324",19-JUL-24 04.29.43.523569000 AM,"Local",26,0.1
4933,"+251766079068","+251774618245",07-JUN-24 05.22.05.988171000 PM,"Local",18,0.1
4934,"+251766079068","+251755729368",19-JUL-24 10.20.51.487909000 PM,"Local",16,0.1
4935,"+251772391057","+251744415635",23-JUL-25 04.04.15.509390000 PM,"Local",152,0.1
4936,"+251772391057","+251747999838",07-JUN-25 05.06.36.322944000 PM,"Local",62,0.1
4937,"+251772391057","+251781460013",11-AUG-25 03.55.22.175254000 AM,"Local",48,0.1
4938,"+251788684740","+25176795347.",10-JAN-26 05.30.04.817159000 PM,"Local",72,0.1
4939,"+251788684740","+251712887280",28-JAN-26 01.29.50.432968000 PM,"Local",58,0.1
4940,"+25179528067.","+251766774705",17-MAY-23 06.50.12.766306000 PM,"International",135,0.5
4941,"+25179528067.","+251768140689",18-MAR-23 12.40.09.286163000 AM,"Local",87,0.1
4942,"+25179528067.","+251758202826",26-APR-23 09.37.45.825691000 PM,"Local",15,0.1
4943,"+251707860324","+251743962990",14-MAR-25 11.28.06.584069000 AM,"Local",64,0.1
4944,"+251707860324","+25177211639.",09-MAY-25 11.56.15.110398000 AM,"Local",116,0.1
4945,"+251707860324","+251749208170",20-APR-25 03.02.02.152500000 AM,"Local",21,0.1
4946,"+251707860324","+251783457331",13-MAY-25 05.59.23.975402000 AM,"Local",107,0.1
4947,"+251716668226","+251774236314",20-DEC-23 04.14.25.142298000 PM,"Local",128,0.1
4948,"+251716668226","+251756358476",15-JAN-24 06.30.53.209846000 AM,"Local",116,0.1
4949,"+251716668226","+251716485655",04-NOV-23 12.49.48.393605000 AM,"Local",88,0.1
4950,"+251723980846","+251705253864",16-DEC-24 10.39.07.138451000 AM,"Local",47,0.1
4951,"+251723980846","+251742981359",02-JAN-25 10.53.49.641928000 PM,"Local",132,0.1
4952,"+25173246319.","+251711409479",10-FEB-25 03.27.24.915344000 PM,"Premium",152,1
4953,"+25173246319.","+251784285245",05-FEB-25 06.44.43.974686000 AM,"Local",85,0.1
4954,"+25173246319.","+251774486901",20-MAR-25 07.47.36.301090000 AM,"Local",157,0.1
4955,"+25173246319.","+251763227701",17-JAN-25 08.52.25.000894000 PM,"Local",69,0.1
4956,"+25173246319.","+251773794421",25-FEB-25 12.34.05.627543000 PM,"Local",75,0.1
4957,"+251748104023","+251745645626",30-OCT-25 11.14.02.878667000 PM,"Premium",53,1
4958,"+251748104023","+251741428217",24-AUG-25 01.36.08.766788000 PM,"Local",92,0.1
4959,"+251756925357","+251742551162",27-AUG-24 01.47.47.566008000 PM,"Local",66,0.1
4960,"+251756925357","+25174871377.",06-NOV-24 10.42.26.382743000 PM,"Local",35,0.1
4961,"+251756925357","+251756843641",16-SEP-24 02.02.12.860028000 PM,"Local",130,0.1
4962,"+251756925357","+251797843183",21-SEP-24 09.09.47.063396000 PM,"Local",78,0.1
4963,"+251756925357","+251768220898",29-OCT-24 08.51.54.579294000 PM,"Local",12,0.1
4964,"+251768301781","+251783417216",22-JAN-23 09.25.34.086167000 PM,"Local",98,0.1
4965,"+251768301781","+251715345737",16-JAN-23 05.15.06.050554000 PM,"Local",38,0.1
4966,"+251768301781","+251741615043",11-JAN-23 08.59.38.366380000 PM,"Local",30,0.1
4967,"+251775600301","+25179620472.",12-NOV-25 12.29.49.334696000 PM,"Local",129,0.1
4968,"+251775600301","+25177367122.",15-NOV-25 06.17.07.252870000 PM,"Local",83,0.1
4969,"+251775600301","+251769748776",03-DEC-25 08.23.08.984425000 AM,"Local",32,0.1
4970,"+251775600301","+251782010848",16-OCT-25 12.36.46.148531000 PM,"Local",133,0.1
4971,"+251775600301","+251739558438",15-OCT-25 07.12.41.390378000 AM,"Local",116,0.1
4972,"+251789139233","+251749138981",12-MAR-23 03.21.36.575806000 PM,"Local",64,0.1
4973,"+251789139233","+251752391875",30-APR-23 07.28.03.410089000 AM,"Local",92,0.1
4974,"+251789139233","+251727021838",08-FEB-23 07.23.28.966520000 PM,"Local",43,0.1
4975,"+251798313436","+25177187612.",03-SEP-22 01.02.29.639393000 AM,"Premium",86,1
4976,"+251798313436","+251799827924",12-SEP-22 02.58.46.433150000 PM,"Local",36,0.1
4977,"+251738753191","+251772599169",27-JAN-25 09.25.54.232814000 AM,"Local",38,0.1
4978,"+251738753191","+251769195950",06-FEB-25 06.38.43.014259000 AM,"Local",87,0.1
4979,"+251738753191","+251731012647",19-JAN-25 03.49.20.036707000 AM,"Local",34,0.1
4980,"+251738753191","+25176210053.",20-APR-25 10.20.42.297280000 PM,"Premium",139,1
4981,"+251741417318","+251738131932",27-FEB-25 04.35.52.165028000 AM,"Local",111,0.1
4982,"+251741417318","+251733727629",22-JAN-25 03.54.45.327714000 PM,"Premium",132,1
4983,"+251741417318","+251734305408",25-JAN-25 08.58.04.121255000 PM,"International",114,0.5
4984,"+251741417318","+251772409681",06-DEC-24 06.56.03.673592000 PM,"Local",25,0.1
4985,"+251751658832","+251774168661",24-AUG-24 12.43.00.607702000 AM,"Local",87,0.1
4986,"+251751658832","+251763597627",23-JUN-24 10.01.24.678520000 AM,"Local",108,0.1
4987,"+251751658832","+251724789621",01-AUG-24 07.30.05.402807000 PM,"Local",61,0.1
4988,"+251751658832","+251726694627",05-AUG-24 03.50.53.328480000 PM,"Local",146,0.1
4989,"+25176236515.","+251758068463",24-DEC-23 02.03.24.212312000 PM,"Local",58,0.1
4990,"+25176236515.","+251752712593",15-JAN-24 05.10.19.197128000 PM,"Local",60,0.1
4991,"+25177367122.","+251766774705",03-JAN-26 10.43.16.954299000 PM,"Local",31,0.1
4992,"+25177367122.","+251735737171",19-DEC-25 02.33.55.840923000 PM,"Premium",116,1
4993,"+25177367122.","+251752978141",04-NOV-25 11.55.02.427634000 AM,"Local",90,0.1
4994,"+25177367122.","+251715464806",17-JAN-26 09.52.43.815100000 PM,"Local",149,0.1
